"","uid","species_group","cover"
"3698","LM.4.B.67.2016","herb",72
"3699","LM.4.B.67.2016","horsetail",0
"3700","LM.4.B.67.2016","moss",0
"3701","LM.4.B.67.2016","rush",3
"3702","LM.4.B.67.2016","sedge",10
"3703","LM.4.B.67.2016","woodrush",0
"3704","LM.4.B.73.2017","grass",64
"3705","LM.4.B.73.2017","herb",46
"3706","LM.4.B.73.2017","horsetail",0
"3707","LM.4.B.73.2017","moss",0
"3708","LM.4.B.73.2017","rush",7
"3709","LM.4.B.73.2017","sedge",14
"3710","LM.4.B.73.2017","woodrush",0
"3711","LM.4.B.9.2016","grass",70
"3712","LM.4.B.9.2016","herb",88
"3713","LM.4.B.9.2016","horsetail",0
"3714","LM.4.B.9.2016","moss",0
"3715","LM.4.B.9.2016","rush",7
"3716","LM.4.B.9.2016","sedge",0
"3717","LM.4.B.9.2016","woodrush",1
"3718","LM.4.C.19.2016","grass",39
"3719","LM.4.C.19.2016","herb",23
"3720","LM.4.C.19.2016","horsetail",0
"3721","LM.4.C.19.2016","moss",0
"3722","LM.4.C.19.2016","rush",34
"3723","LM.4.C.19.2016","sedge",1
"3724","LM.4.C.19.2016","woodrush",0
"3725","LM.4.C.2.2016","grass",56
"3726","LM.4.C.2.2016","herb",56
"3727","LM.4.C.2.2016","horsetail",0
"3728","LM.4.C.2.2016","moss",0
"3729","LM.4.C.2.2016","rush",0
"3730","LM.4.C.2.2016","sedge",1
"3731","LM.4.C.2.2016","woodrush",0
"3732","LM.4.C.24.2017","grass",50
"3733","LM.4.C.24.2017","herb",74
"3734","LM.4.C.24.2017","horsetail",0
"3735","LM.4.C.24.2017","moss",0
"3736","LM.4.C.24.2017","rush",12
"3737","LM.4.C.24.2017","sedge",0
"3738","LM.4.C.24.2017","woodrush",0
"3739","LM.4.C.38.2016","grass",52
"3740","LM.4.C.38.2016","herb",70
"3741","LM.4.C.38.2016","horsetail",0
"3742","LM.4.C.38.2016","moss",0
"3743","LM.4.C.38.2016","rush",34
"3744","LM.4.C.38.2016","sedge",8
"3745","LM.4.C.38.2016","woodrush",0
"3746","LM.4.C.58.2015","grass",47
"3747","LM.4.C.58.2015","herb",77
"3748","LM.4.C.58.2015","horsetail",0
"3749","LM.4.C.58.2015","moss",0
"3750","LM.4.C.58.2015","rush",30
"3751","LM.4.C.58.2015","sedge",0
"3752","LM.4.C.58.2015","woodrush",0
"3753","LM.4.C.65.2015","grass",55
"3754","LM.4.C.65.2015","herb",33
"3755","LM.4.C.65.2015","horsetail",0
"3756","LM.4.C.65.2015","moss",0
"3757","LM.4.C.65.2015","rush",28
"3758","LM.4.C.65.2015","sedge",1
"3759","LM.4.C.65.2015","woodrush",0
"3760","LM.4.C.67.2017","grass",65
"3761","LM.4.C.67.2017","herb",99
"3762","LM.4.C.67.2017","horsetail",0
"3763","LM.4.C.67.2017","moss",0
"3764","LM.4.C.67.2017","rush",45
"3765","LM.4.C.67.2017","sedge",0
"3766","LM.4.C.67.2017","woodrush",0
"3767","LM.4.C.73.2015","grass",68
"3768","LM.4.C.73.2015","herb",58
"3769","LM.4.C.73.2015","horsetail",0
"3770","LM.4.C.73.2015","moss",0
"3771","LM.4.C.73.2015","rush",28
"3772","LM.4.C.73.2015","sedge",1
"3773","LM.4.C.73.2015","woodrush",0
"3774","LM.4.C.9.2017","grass",44
"3775","LM.4.C.9.2017","herb",64
"3776","LM.4.C.9.2017","horsetail",0
"3777","LM.4.C.9.2017","moss",0
"3778","LM.4.C.9.2017","rush",34
"3779","LM.4.C.9.2017","sedge",0
"3780","LM.4.C.9.2017","woodrush",0
"3781","LM.5.A.10.2015","grass",62
"3782","LM.5.A.10.2015","herb",66
"3783","LM.5.A.10.2015","horsetail",0
"3784","LM.5.A.10.2015","moss",0
"3785","LM.5.A.10.2015","rush",30
"3786","LM.5.A.10.2015","sedge",8
"3787","LM.5.A.10.2015","woodrush",0
"3788","LM.5.A.10.2017","grass",32
"3789","LM.5.A.10.2017","herb",77
"3790","LM.5.A.10.2017","horsetail",0
"3791","LM.5.A.10.2017","moss",0
"3792","LM.5.A.10.2017","rush",12
"3793","LM.5.A.10.2017","sedge",0
"3794","LM.5.A.10.2017","woodrush",0
"3795","LM.5.A.14.2016","grass",83
"3796","LM.5.A.14.2016","herb",96
"3797","LM.5.A.14.2016","horsetail",0
"3798","LM.5.A.14.2016","moss",0
"3799","LM.5.A.14.2016","rush",23
"3800","LM.5.A.14.2016","sedge",0
"3801","LM.5.A.14.2016","woodrush",0
"3802","LM.5.A.28.2016","grass",55
"3803","LM.5.A.28.2016","herb",48
"3804","LM.5.A.28.2016","horsetail",0
"3805","LM.5.A.28.2016","moss",4
"3806","LM.5.A.28.2016","rush",16
"3807","LM.5.A.28.2016","sedge",14
"3808","LM.5.A.28.2016","woodrush",0
"3809","LM.5.A.29.2017","grass",62
"3810","LM.5.A.29.2017","herb",106
"3811","LM.5.A.29.2017","horsetail",0
"3812","LM.5.A.29.2017","moss",0
"3813","LM.5.A.29.2017","rush",7
"3814","LM.5.A.29.2017","sedge",5
"3815","LM.5.A.29.2017","woodrush",0
"3816","LM.5.A.41.2016","grass",67
"3817","LM.5.A.41.2016","herb",42
"3818","LM.5.A.41.2016","horsetail",0
"3819","LM.5.A.41.2016","moss",0
"3820","LM.5.A.41.2016","rush",23
"3821","LM.5.A.41.2016","sedge",1
"3822","LM.5.A.41.2016","woodrush",0
"3823","LM.5.A.78.2015","grass",62
"3824","LM.5.A.78.2015","herb",83
"3825","LM.5.A.78.2015","horsetail",1
"3826","LM.5.A.78.2015","moss",0
"3827","LM.5.A.78.2015","rush",28
"3828","LM.5.A.78.2015","sedge",8
"3829","LM.5.A.78.2015","woodrush",0
"3830","LM.5.A.80.2017","grass",58
"3831","LM.5.A.80.2017","herb",73
"3832","LM.5.A.80.2017","horsetail",0
"3833","LM.5.A.80.2017","moss",0
"3834","LM.5.A.80.2017","rush",12
"3835","LM.5.A.80.2017","sedge",0
"3836","LM.5.A.80.2017","woodrush",0
"3837","LM.5.A.83.2015","grass",74
"3838","LM.5.A.83.2015","herb",78
"3839","LM.5.A.83.2015","horsetail",0
"3840","LM.5.A.83.2015","moss",0
"3841","LM.5.A.83.2015","rush",30
"3842","LM.5.A.83.2015","sedge",5
"3843","LM.5.A.83.2015","woodrush",0
"3844","LM.5.B.10.2015","grass",81
"3845","LM.5.B.10.2015","herb",69
"3846","LM.5.B.10.2015","horsetail",0
"3847","LM.5.B.10.2015","moss",0
"3848","LM.5.B.10.2015","rush",0
"3849","LM.5.B.10.2015","sedge",5
"3850","LM.5.B.10.2015","woodrush",0
"3851","LM.5.B.10.2016","grass",58
"3852","LM.5.B.10.2016","herb",32
"3853","LM.5.B.10.2016","horsetail",0
"3854","LM.5.B.10.2016","moss",0
"3855","LM.5.B.10.2016","rush",2
"3856","LM.5.B.10.2016","sedge",1
"3857","LM.5.B.10.2016","woodrush",0
"3858","LM.5.B.14.2017","grass",59
"3859","LM.5.B.14.2017","herb",69
"3860","LM.5.B.14.2017","horsetail",0
"3861","LM.5.B.14.2017","moss",0
"3862","LM.5.B.14.2017","rush",1
"3863","LM.5.B.14.2017","sedge",0
"3864","LM.5.B.14.2017","woodrush",0
"3865","LM.5.B.28.2017","grass",47
"3866","LM.5.B.28.2017","herb",74
"3867","LM.5.B.28.2017","horsetail",0
"3868","LM.5.B.28.2017","moss",0
"3869","LM.5.B.28.2017","rush",7
"3870","LM.5.B.28.2017","sedge",0
"3871","LM.5.B.28.2017","woodrush",0
"3872","LM.5.B.29.2015","grass",70
"3873","LM.5.B.29.2015","herb",56
"3874","LM.5.B.29.2015","horsetail",0
"3875","LM.5.B.29.2015","moss",0
"3876","LM.5.B.29.2015","rush",0
"3877","LM.5.B.29.2015","sedge",1
"3878","LM.5.B.29.2015","woodrush",0
"3879","LM.5.B.41.2017","grass",39
"3880","LM.5.B.41.2017","herb",80
"3881","LM.5.B.41.2017","horsetail",0
"3882","LM.5.B.41.2017","moss",0
"3883","LM.5.B.41.2017","rush",3
"3884","LM.5.B.41.2017","sedge",5
"3885","LM.5.B.41.2017","woodrush",0
"3886","LM.5.B.78.2016","grass",70
"3887","LM.5.B.78.2016","herb",44
"3888","LM.5.B.78.2016","horsetail",0
"3889","LM.5.B.78.2016","moss",0
"3890","LM.5.B.78.2016","rush",7
"3891","LM.5.B.78.2016","sedge",2
"3892","LM.5.B.78.2016","woodrush",0
"3893","LM.5.B.80.2015","grass",70
"3894","LM.5.B.80.2015","herb",80
"3895","LM.5.B.80.2015","horsetail",0
"3896","LM.5.B.80.2015","moss",0
"3897","LM.5.B.80.2015","rush",34
"3898","LM.5.B.80.2015","sedge",14
"3899","LM.5.B.80.2015","woodrush",0
"3900","LM.5.B.83.2016","grass",72
"3901","LM.5.B.83.2016","herb",60
"3902","LM.5.B.83.2016","horsetail",0
"3903","LM.5.B.83.2016","moss",0
"3904","LM.5.B.83.2016","rush",12
"3905","LM.5.B.83.2016","sedge",0
"3906","LM.5.B.83.2016","woodrush",0
"3907","LM.5.C.10.2016","grass",40
"3908","LM.5.C.10.2016","herb",48
"3909","LM.5.C.10.2016","horsetail",0
"3910","LM.5.C.10.2016","moss",0
"3911","LM.5.C.10.2016","rush",0
"3912","LM.5.C.10.2016","sedge",1
"3913","LM.5.C.10.2016","woodrush",1
"3914","LM.5.C.10.2017","grass",75
"3915","LM.5.C.10.2017","herb",75
"3916","LM.5.C.10.2017","horsetail",0
"3917","LM.5.C.10.2017","moss",0
"3918","LM.5.C.10.2017","rush",19
"3919","LM.5.C.10.2017","sedge",8
"3920","LM.5.C.10.2017","woodrush",0
"3921","LM.5.C.14.2015","grass",16
"3922","LM.5.C.14.2015","herb",86
"3923","LM.5.C.14.2015","horsetail",0
"3924","LM.5.C.14.2015","moss",0
"3925","LM.5.C.14.2015","rush",20
"3926","LM.5.C.14.2015","sedge",1
"3927","LM.5.C.14.2015","woodrush",0
"3928","LM.5.C.28.2015","grass",46
"3929","LM.5.C.28.2015","herb",66
"3930","LM.5.C.28.2015","horsetail",0
"3931","LM.5.C.28.2015","moss",0
"3932","LM.5.C.28.2015","rush",7
"3933","LM.5.C.28.2015","sedge",1
"3934","LM.5.C.28.2015","woodrush",0
"3935","LM.5.C.29.2016","grass",47
"3936","LM.5.C.29.2016","herb",85
"3937","LM.5.C.29.2016","horsetail",0
"3938","LM.5.C.29.2016","moss",0
"3939","LM.5.C.29.2016","rush",7
"3940","LM.5.C.29.2016","sedge",0
"3941","LM.5.C.29.2016","woodrush",0
"3942","LM.5.C.41.2015","grass",43
"3943","LM.5.C.41.2015","herb",65
"3944","LM.5.C.41.2015","horsetail",0
"3945","LM.5.C.41.2015","moss",0
"3946","LM.5.C.41.2015","rush",9
"3947","LM.5.C.41.2015","sedge",1
"3948","LM.5.C.41.2015","woodrush",0
"3949","LM.5.C.78.2017","grass",25
"3950","LM.5.C.78.2017","herb",48
"3951","LM.5.C.78.2017","horsetail",0
"3952","LM.5.C.78.2017","moss",0
"3953","LM.5.C.78.2017","rush",20
"3954","LM.5.C.78.2017","sedge",0
"3955","LM.5.C.78.2017","woodrush",0
"3956","LM.5.C.80.2016","grass",33
"3957","LM.5.C.80.2016","herb",45
"3958","LM.5.C.80.2016","horsetail",0
"3959","LM.5.C.80.2016","moss",0
"3960","LM.5.C.80.2016","rush",12
"3961","LM.5.C.80.2016","sedge",1
"3962","LM.5.C.80.2016","woodrush",0
"3963","LM.5.C.83.2017","grass",62
"3964","LM.5.C.83.2017","herb",62
"3965","LM.5.C.83.2017","horsetail",0
"3966","LM.5.C.83.2017","moss",0
"3967","LM.5.C.83.2017","rush",42
"3968","LM.5.C.83.2017","sedge",0
"3969","LM.5.C.83.2017","woodrush",0
"3970","LM.6.A.13.2015","grass",54
"3971","LM.6.A.13.2015","herb",72
"3972","LM.6.A.13.2015","horsetail",0
"3973","LM.6.A.13.2015","moss",0
"3974","LM.6.A.13.2015","rush",30
"3975","LM.6.A.13.2015","sedge",5
"3976","LM.6.A.13.2015","woodrush",0
"3977","LM.6.A.3.2016","grass",42
"3978","LM.6.A.3.2016","herb",73
"3979","LM.6.A.3.2016","horsetail",0
"3980","LM.6.A.3.2016","moss",0
"3981","LM.6.A.3.2016","rush",20
"3982","LM.6.A.3.2016","sedge",5
"3983","LM.6.A.3.2016","woodrush",0
"3984","LM.6.A.47.2017","grass",59
"3985","LM.6.A.47.2017","herb",87
"3986","LM.6.A.47.2017","horsetail",2
"3987","LM.6.A.47.2017","moss",0
"3988","LM.6.A.47.2017","rush",3
"3989","LM.6.A.47.2017","sedge",1
"3990","LM.6.A.47.2017","woodrush",0
"3991","LM.6.A.48.2017","grass",47
"3992","LM.6.A.48.2017","herb",65
"3993","LM.6.A.48.2017","horsetail",0
"3994","LM.6.A.48.2017","moss",0
"3995","LM.6.A.48.2017","rush",5
"3996","LM.6.A.48.2017","sedge",1
"3997","LM.6.A.48.2017","woodrush",0
"3998","LM.6.A.79.2016","grass",56
"3999","LM.6.A.79.2016","herb",83
"4000","LM.6.A.79.2016","horsetail",1
"4001","LM.6.A.79.2016","moss",0
"4002","LM.6.A.79.2016","rush",0
"4003","LM.6.A.79.2016","sedge",14
"4004","LM.6.A.79.2016","woodrush",0
"4005","LM.6.A.84.2015","grass",62
"4006","LM.6.A.84.2015","herb",81
"4007","LM.6.A.84.2015","horsetail",1
"4008","LM.6.A.84.2015","moss",0
"4009","LM.6.A.84.2015","rush",0
"4010","LM.6.A.84.2015","sedge",5
"4011","LM.6.A.84.2015","woodrush",0
"4012","LM.6.A.85.2015","grass",63
"4013","LM.6.A.85.2015","herb",91
"4014","LM.6.A.85.2015","horsetail",1
"4015","LM.6.A.85.2015","moss",0
"4016","LM.6.A.85.2015","rush",0
"4017","LM.6.A.85.2015","sedge",5
"4018","LM.6.A.85.2015","woodrush",0
"4019","LM.6.A.86.2017","grass",58
"4020","LM.6.A.86.2017","herb",52
"4021","LM.6.A.86.2017","horsetail",1
"4022","LM.6.A.86.2017","moss",0
"4023","LM.6.A.86.2017","rush",0
"4024","LM.6.A.86.2017","sedge",1
"4025","LM.6.A.86.2017","woodrush",0
"4026","LM.6.A.96.2016","grass",45
"4027","LM.6.A.96.2016","herb",62
"4028","LM.6.A.96.2016","horsetail",2
"4029","LM.6.A.96.2016","moss",0
"4030","LM.6.A.96.2016","rush",0
"4031","LM.6.A.96.2016","sedge",0
"4032","LM.6.A.96.2016","woodrush",0
"4033","LM.6.B.13.2016","grass",76
"4034","LM.6.B.13.2016","herb",53
"4035","LM.6.B.13.2016","horsetail",0
"4036","LM.6.B.13.2016","moss",0
"4037","LM.6.B.13.2016","rush",42
"4038","LM.6.B.13.2016","sedge",8
"4039","LM.6.B.13.2016","woodrush",0
"4040","LM.6.B.3.2017","grass",64
"4041","LM.6.B.3.2017","herb",67
"4042","LM.6.B.3.2017","horsetail",0
"4043","LM.6.B.3.2017","moss",0
"4044","LM.6.B.3.2017","rush",34
"4045","LM.6.B.3.2017","sedge",1
"4046","LM.6.B.3.2017","woodrush",0
"4047","LM.6.B.47.2015","grass",50
"4048","LM.6.B.47.2015","herb",82
"4049","LM.6.B.47.2015","horsetail",0
"4050","LM.6.B.47.2015","moss",0
"4051","LM.6.B.47.2015","rush",3
"4052","LM.6.B.47.2015","sedge",8
"4053","LM.6.B.47.2015","woodrush",0
"4054","LM.6.B.48.2015","grass",40
"4055","LM.6.B.48.2015","herb",93
"4056","LM.6.B.48.2015","horsetail",0
"4057","LM.6.B.48.2015","moss",0
"4058","LM.6.B.48.2015","rush",20
"4059","LM.6.B.48.2015","sedge",8
"4060","LM.6.B.48.2015","woodrush",0
"4061","LM.6.B.79.2017","grass",29
"4062","LM.6.B.79.2017","herb",75
"4063","LM.6.B.79.2017","horsetail",0
"4064","LM.6.B.79.2017","moss",0
"4065","LM.6.B.79.2017","rush",34
"4066","LM.6.B.79.2017","sedge",6
"4067","LM.6.B.79.2017","woodrush",0
"4068","LM.6.B.84.2016","grass",46
"4069","LM.6.B.84.2016","herb",58
"4070","LM.6.B.84.2016","horsetail",0
"4071","LM.6.B.84.2016","moss",0
"4072","LM.6.B.84.2016","rush",45
"4073","LM.6.B.84.2016","sedge",8
"4074","LM.6.B.84.2016","woodrush",0
"4075","LM.6.B.85.2016","grass",28
"4076","LM.6.B.85.2016","herb",81
"4077","LM.6.B.85.2016","horsetail",0
"4078","LM.6.B.85.2016","moss",0
"4079","LM.6.B.85.2016","rush",37
"4080","LM.6.B.85.2016","sedge",15
"4081","LM.6.B.85.2016","woodrush",0
"4082","LM.6.B.86.2015","grass",60
"4083","LM.6.B.86.2015","herb",88
"4084","LM.6.B.86.2015","horsetail",0
"4085","LM.6.B.86.2015","moss",0
"4086","LM.6.B.86.2015","rush",7
"4087","LM.6.B.86.2015","sedge",14
"4088","LM.6.B.86.2015","woodrush",0
"4089","LM.6.B.96.2017","grass",39
"4090","LM.6.B.96.2017","herb",83
"4091","LM.6.B.96.2017","horsetail",0
"4092","LM.6.B.96.2017","moss",0
"4093","LM.6.B.96.2017","rush",12
"4094","LM.6.B.96.2017","sedge",5
"4095","LM.6.B.96.2017","woodrush",0
"4096","LM.6.C.13.2017","grass",57
"4097","LM.6.C.13.2017","herb",97
"4098","LM.6.C.13.2017","horsetail",0
"4099","LM.6.C.13.2017","moss",0
"4100","LM.6.C.13.2017","rush",9
"4101","LM.6.C.13.2017","sedge",1
"4102","LM.6.C.13.2017","woodrush",0
"4103","LM.6.C.3.2015","grass",70
"4104","LM.6.C.3.2015","herb",69
"4105","LM.6.C.3.2015","horsetail",0
"4106","LM.6.C.3.2015","moss",0
"4107","LM.6.C.3.2015","rush",30
"4108","LM.6.C.3.2015","sedge",5
"4109","LM.6.C.3.2015","woodrush",0
"4110","LM.6.C.47.2016","grass",52
"4111","LM.6.C.47.2016","herb",82
"4112","LM.6.C.47.2016","horsetail",0
"4113","LM.6.C.47.2016","moss",0
"4114","LM.6.C.47.2016","rush",0
"4115","LM.6.C.47.2016","sedge",5
"4116","LM.6.C.47.2016","woodrush",0
"4117","LM.6.C.48.2016","grass",73
"4118","LM.6.C.48.2016","herb",67
"4119","LM.6.C.48.2016","horsetail",0
"4120","LM.6.C.48.2016","moss",0
"4121","LM.6.C.48.2016","rush",3
"4122","LM.6.C.48.2016","sedge",0
"4123","LM.6.C.48.2016","woodrush",0
"4124","LM.6.C.79.2015","grass",66
"4125","LM.6.C.79.2015","herb",85
"4126","LM.6.C.79.2015","horsetail",0
"4127","LM.6.C.79.2015","moss",0
"4128","LM.6.C.79.2015","rush",3
"4129","LM.6.C.79.2015","sedge",5
"4130","LM.6.C.79.2015","woodrush",0
"4131","LM.6.C.84.2017","grass",56
"4132","LM.6.C.84.2017","herb",47
"4133","LM.6.C.84.2017","horsetail",0
"4134","LM.6.C.84.2017","moss",0
"4135","LM.6.C.84.2017","rush",7
"4136","LM.6.C.84.2017","sedge",14
"4137","LM.6.C.84.2017","woodrush",0
"4138","LM.6.C.85.2017","grass",56
"4139","LM.6.C.85.2017","herb",72
"4140","LM.6.C.85.2017","horsetail",0
"4141","LM.6.C.85.2017","moss",0
"4142","LM.6.C.85.2017","rush",5
"4143","LM.6.C.85.2017","sedge",0
"4144","LM.6.C.85.2017","woodrush",0
"4145","LM.6.C.86.2016","grass",57
"4146","LM.6.C.86.2016","herb",51
"4147","LM.6.C.86.2016","horsetail",0
"4148","LM.6.C.86.2016","moss",0
"4149","LM.6.C.86.2016","rush",0
"4150","LM.6.C.86.2016","sedge",0
"4151","LM.6.C.86.2016","woodrush",0
"4152","LM.6.C.96.2015","grass",61
"4153","LM.6.C.96.2015","herb",56
"4154","LM.6.C.96.2015","horsetail",0
"4155","LM.6.C.96.2015","moss",0
"4156","LM.6.C.96.2015","rush",20
"4157","LM.6.C.96.2015","sedge",8
"4158","LM.6.C.96.2015","woodrush",0
"4159","LM.7.A.17.2017","grass",71
"4160","LM.7.A.17.2017","herb",100
"4161","LM.7.A.17.2017","horsetail",0
"4162","LM.7.A.17.2017","moss",0
"4163","LM.7.A.17.2017","rush",11
"4164","LM.7.A.17.2017","sedge",8
"4165","LM.7.A.17.2017","woodrush",0
"4166","LM.7.A.24.2016","grass",72
"4167","LM.7.A.24.2016","herb",51
"4168","LM.7.A.24.2016","horsetail",0
"4169","LM.7.A.24.2016","moss",0
"4170","LM.7.A.24.2016","rush",7
"4171","LM.7.A.24.2016","sedge",0
"4172","LM.7.A.24.2016","woodrush",0
"4173","LM.7.A.24.2017","grass",41
"4174","LM.7.A.24.2017","herb",65
"4175","LM.7.A.24.2017","horsetail",0
"4176","LM.7.A.24.2017","moss",0
"4177","LM.7.A.24.2017","rush",13
"4178","LM.7.A.24.2017","sedge",1
"4179","LM.7.A.24.2017","woodrush",0
"4180","LM.7.A.33.2017","grass",40
"4181","LM.7.A.33.2017","herb",72
"4182","LM.7.A.33.2017","horsetail",0
"4183","LM.7.A.33.2017","moss",0
"4184","LM.7.A.33.2017","rush",23
"4185","LM.7.A.33.2017","sedge",1
"4186","LM.7.A.33.2017","woodrush",0
"4187","LM.7.A.50.2015","grass",56
"4188","LM.7.A.50.2015","herb",26
"4189","LM.7.A.50.2015","horsetail",0
"4190","LM.7.A.50.2015","moss",0
"4191","LM.7.A.50.2015","rush",0
"4192","LM.7.A.50.2015","sedge",11
"4193","LM.7.A.50.2015","woodrush",0
"4194","LM.7.A.59.2015","grass",46
"4195","LM.7.A.59.2015","herb",53
"4196","LM.7.A.59.2015","horsetail",0
"4197","LM.7.A.59.2015","moss",0
"4198","LM.7.A.59.2015","rush",23
"4199","LM.7.A.59.2015","sedge",1
"4200","LM.7.A.59.2015","woodrush",0
"4201","LM.7.A.63.2016","grass",68
"4202","LM.7.A.63.2016","herb",65
"4203","LM.7.A.63.2016","horsetail",0
"4204","LM.7.A.63.2016","moss",0
"4205","LM.7.A.63.2016","rush",7
"4206","LM.7.A.63.2016","sedge",10
"4207","LM.7.A.63.2016","woodrush",0
"4208","LM.7.A.98.2015","grass",60
"4209","LM.7.A.98.2015","herb",86
"4210","LM.7.A.98.2015","horsetail",0
"4211","LM.7.A.98.2015","moss",0
"4212","LM.7.A.98.2015","rush",30
"4213","LM.7.A.98.2015","sedge",5
"4214","LM.7.A.98.2015","woodrush",0
"4215","LM.7.A.99.2016","grass",76
"4216","LM.7.A.99.2016","herb",57
"4217","LM.7.A.99.2016","horsetail",0
"4218","LM.7.A.99.2016","moss",0
"4219","LM.7.A.99.2016","rush",17
"4220","LM.7.A.99.2016","sedge",0
"4221","LM.7.A.99.2016","woodrush",0
"4222","LM.7.B.17.2015","grass",61
"4223","LM.7.B.17.2015","herb",62
"4224","LM.7.B.17.2015","horsetail",0
"4225","LM.7.B.17.2015","moss",0
"4226","LM.7.B.17.2015","rush",8
"4227","LM.7.B.17.2015","sedge",14
"4228","LM.7.B.17.2015","woodrush",0
"4229","LM.7.B.24.2015","grass",26
"4230","LM.7.B.24.2015","herb",51
"4231","LM.7.B.24.2015","horsetail",0
"4232","LM.7.B.24.2015","moss",0
"4233","LM.7.B.24.2015","rush",3
"4234","LM.7.B.24.2015","sedge",1
"4235","LM.7.B.24.2015","woodrush",0
"4236","LM.7.B.33.2015","grass",45
"4237","LM.7.B.33.2015","herb",70
"4238","LM.7.B.33.2015","horsetail",0
"4239","LM.7.B.33.2015","moss",0
"4240","LM.7.B.33.2015","rush",42
"4241","LM.7.B.33.2015","sedge",1
"4242","LM.7.B.33.2015","woodrush",0
"4243","LM.7.B.50.2016","grass",82
"4244","LM.7.B.50.2016","herb",64
"4245","LM.7.B.50.2016","horsetail",0
"4246","LM.7.B.50.2016","moss",0
"4247","LM.7.B.50.2016","rush",3
"4248","LM.7.B.50.2016","sedge",0
"4249","LM.7.B.50.2016","woodrush",0
"4250","LM.7.B.50.2017","grass",42
"4251","LM.7.B.50.2017","herb",73
"4252","LM.7.B.50.2017","horsetail",0
"4253","LM.7.B.50.2017","moss",0
"4254","LM.7.B.50.2017","rush",7
"4255","LM.7.B.50.2017","sedge",0
"4256","LM.7.B.50.2017","woodrush",0
"4257","LM.7.B.59.2016","grass",71
"4258","LM.7.B.59.2016","herb",68
"4259","LM.7.B.59.2016","horsetail",0
"4260","LM.7.B.59.2016","moss",0
"4261","LM.7.B.59.2016","rush",12
"4262","LM.7.B.59.2016","sedge",8
"4263","LM.7.B.59.2016","woodrush",0
"4264","LM.7.B.59.2017","grass",58
"4265","LM.7.B.59.2017","herb",78
"4266","LM.7.B.59.2017","horsetail",0
"4267","LM.7.B.59.2017","moss",0
"4268","LM.7.B.59.2017","rush",12
"4269","LM.7.B.59.2017","sedge",0
"4270","LM.7.B.59.2017","woodrush",0
"4271","LM.7.B.98.2016","grass",85
"4272","LM.7.B.98.2016","herb",95
"4273","LM.7.B.98.2016","horsetail",0
"4274","LM.7.B.98.2016","moss",0
"4275","LM.7.B.98.2016","rush",0
"4276","LM.7.B.98.2016","sedge",8
"4277","LM.7.B.98.2016","woodrush",0
"4278","LM.7.B.98.2017","grass",45
"4279","LM.7.B.98.2017","herb",101
"4280","LM.7.B.98.2017","horsetail",0
"4281","LM.7.B.98.2017","moss",0
"4282","LM.7.B.98.2017","rush",0
"4283","LM.7.B.98.2017","sedge",14
"4284","LM.7.B.98.2017","woodrush",0
"4285","LM.7.C.17.2016","grass",56
"4286","LM.7.C.17.2016","herb",56
"4287","LM.7.C.17.2016","horsetail",0
"4288","LM.7.C.17.2016","moss",0
"4289","LM.7.C.17.2016","rush",42
"4290","LM.7.C.17.2016","sedge",5
"4291","LM.7.C.17.2016","woodrush",0
"4292","LM.7.C.24.2015","grass",67
"4293","LM.7.C.24.2015","herb",47
"4294","LM.7.C.24.2015","horsetail",0
"4295","LM.7.C.24.2015","moss",0
"4296","LM.7.C.24.2015","rush",12
"4297","LM.7.C.24.2015","sedge",5
"4298","LM.7.C.24.2015","woodrush",0
"4299","LM.7.C.24.2016","grass",37
"4300","LM.7.C.24.2016","herb",53
"4301","LM.7.C.24.2016","horsetail",0
"4302","LM.7.C.24.2016","moss",0
"4303","LM.7.C.24.2016","rush",34
"4304","LM.7.C.24.2016","sedge",1
"4305","LM.7.C.24.2016","woodrush",0
"4306","LM.7.C.24.2017","grass",49
"4307","LM.7.C.24.2017","herb",79
"4308","LM.7.C.24.2017","horsetail",0
"4309","LM.7.C.24.2017","moss",0
"4310","LM.7.C.24.2017","rush",7
"4311","LM.7.C.24.2017","sedge",14
"4312","LM.7.C.24.2017","woodrush",0
"4313","LM.7.C.33.2016","grass",36
"4314","LM.7.C.33.2016","herb",41
"4315","LM.7.C.33.2016","horsetail",0
"4316","LM.7.C.33.2016","moss",0
"4317","LM.7.C.33.2016","rush",34
"4318","LM.7.C.33.2016","sedge",5
"4319","LM.7.C.33.2016","woodrush",0
"4320","LM.7.C.63.2015","grass",63
"4321","LM.7.C.63.2015","herb",30
"4322","LM.7.C.63.2015","horsetail",0
"4323","LM.7.C.63.2015","moss",0
"4324","LM.7.C.63.2015","rush",12
"4325","LM.7.C.63.2015","sedge",1
"4326","LM.7.C.63.2015","woodrush",0
"4327","LM.7.C.63.2017","grass",41
"4328","LM.7.C.63.2017","herb",58
"4329","LM.7.C.63.2017","horsetail",0
"4330","LM.7.C.63.2017","moss",0
"4331","LM.7.C.63.2017","rush",3
"4332","LM.7.C.63.2017","sedge",0
"4333","LM.7.C.63.2017","woodrush",0
"4334","LM.7.C.99.2015","grass",66
"4335","LM.7.C.99.2015","herb",54
"4336","LM.7.C.99.2015","horsetail",0
"4337","LM.7.C.99.2015","moss",0
"4338","LM.7.C.99.2015","rush",20
"4339","LM.7.C.99.2015","sedge",1
"4340","LM.7.C.99.2015","woodrush",0
"4341","LM.7.C.99.2017","grass",51
