"uid","species_group","cover"
"LM.8.C.16.2017","grass",79
"LM.8.C.16.2017","herb",44
"LM.8.C.16.2017","horsetail",0
"LM.8.C.16.2017","moss",0
"LM.8.C.16.2017","rush",7
"LM.8.C.16.2017","sedge",0
"LM.8.C.16.2017","woodrush",0
"LM.8.C.31.2015","grass",62
"LM.8.C.31.2015","herb",57
"LM.8.C.31.2015","horsetail",0
"LM.8.C.31.2015","moss",0
"LM.8.C.31.2015","rush",28
"LM.8.C.31.2015","sedge",5
"LM.8.C.31.2015","woodrush",0
"LM.8.C.42.2017","grass",48
"LM.8.C.42.2017","herb",85
"LM.8.C.42.2017","horsetail",0
"LM.8.C.42.2017","moss",0
"LM.8.C.42.2017","rush",7
"LM.8.C.42.2017","sedge",1
"LM.8.C.42.2017","woodrush",0
"LM.8.C.45.2016","grass",53
"LM.8.C.45.2016","herb",41
"LM.8.C.45.2016","horsetail",0
"LM.8.C.45.2016","moss",0
"LM.8.C.45.2016","rush",7
"LM.8.C.45.2016","sedge",14
"LM.8.C.45.2016","woodrush",0
"LM.8.C.47.2015","grass",55
"LM.8.C.47.2015","herb",61
"LM.8.C.47.2015","horsetail",0
"LM.8.C.47.2015","moss",0
"LM.8.C.47.2015","rush",2
"LM.8.C.47.2015","sedge",7
"LM.8.C.47.2015","woodrush",0
"LM.8.C.53.2017","grass",58
"LM.8.C.53.2017","herb",78
"LM.8.C.53.2017","horsetail",0
"LM.8.C.53.2017","moss",0
"LM.8.C.53.2017","rush",4
"LM.8.C.53.2017","sedge",2
"LM.8.C.53.2017","woodrush",0
"LM.8.C.66.2016","grass",38
"LM.8.C.66.2016","herb",83
"LM.8.C.66.2016","horsetail",0
"LM.8.C.66.2016","moss",0
"LM.8.C.66.2016","rush",11
"LM.8.C.66.2016","sedge",14
"LM.8.C.66.2016","woodrush",0
"LM.8.C.91.2016","grass",77
"LM.8.C.91.2016","herb",74
"LM.8.C.91.2016","horsetail",0
"LM.8.C.91.2016","moss",0
"LM.8.C.91.2016","rush",34
"LM.8.C.91.2016","sedge",5
"LM.8.C.91.2016","woodrush",0
"VP.1.A.20.2017","grass",49
"VP.1.A.20.2017","herb",26
"VP.1.A.20.2017","horsetail",0
"VP.1.A.20.2017","moss",5
"VP.1.A.20.2017","rush",28
"VP.1.A.20.2017","sedge",16
"VP.1.A.20.2017","woodrush",0
"VP.1.A.29.2016","grass",52
"VP.1.A.29.2016","herb",36
"VP.1.A.29.2016","horsetail",0
"VP.1.A.29.2016","moss",0
"VP.1.A.29.2016","rush",12
"VP.1.A.29.2016","sedge",31
"VP.1.A.29.2016","woodrush",0
"VP.1.A.35.2017","grass",59
"VP.1.A.35.2017","herb",18
"VP.1.A.35.2017","horsetail",0
"VP.1.A.35.2017","moss",4
"VP.1.A.35.2017","rush",16
"VP.1.A.35.2017","sedge",9
"VP.1.A.35.2017","woodrush",0
"VP.1.A.51.2015","grass",28
"VP.1.A.51.2015","herb",33
"VP.1.A.51.2015","horsetail",0
"VP.1.A.51.2015","moss",14
"VP.1.A.51.2015","rush",36
"VP.1.A.51.2015","sedge",7
"VP.1.A.51.2015","woodrush",0
"VP.1.A.54.2015","grass",54
"VP.1.A.54.2015","herb",28
"VP.1.A.54.2015","horsetail",0
"VP.1.A.54.2015","moss",15
"VP.1.A.54.2015","rush",30
"VP.1.A.54.2015","sedge",33
"VP.1.A.54.2015","woodrush",0
"VP.1.A.61.2015","grass",47
"VP.1.A.61.2015","herb",32
"VP.1.A.61.2015","horsetail",0
"VP.1.A.61.2015","moss",7
"VP.1.A.61.2015","rush",40
"VP.1.A.61.2015","sedge",12
"VP.1.A.61.2015","woodrush",0
"VP.1.A.71.2016","grass",37
"VP.1.A.71.2016","herb",48
"VP.1.A.71.2016","horsetail",0
"VP.1.A.71.2016","moss",0
"VP.1.A.71.2016","rush",12
"VP.1.A.71.2016","sedge",19
"VP.1.A.71.2016","woodrush",1
"VP.1.A.80.2016","grass",45
"VP.1.A.80.2016","herb",30
"VP.1.A.80.2016","horsetail",0
"VP.1.A.80.2016","moss",0
"VP.1.A.80.2016","rush",23
"VP.1.A.80.2016","sedge",7
"VP.1.A.80.2016","woodrush",1
"VP.1.A.85.2017","grass",31
"VP.1.A.85.2017","herb",18
"VP.1.A.85.2017","horsetail",0
"VP.1.A.85.2017","moss",7
"VP.1.A.85.2017","rush",16
"VP.1.A.85.2017","sedge",14
"VP.1.A.85.2017","woodrush",0
"VP.1.B.11.2017","grass",56
"VP.1.B.11.2017","herb",26
"VP.1.B.11.2017","horsetail",0
"VP.1.B.11.2017","moss",10
"VP.1.B.11.2017","rush",12
"VP.1.B.11.2017","sedge",18
"VP.1.B.11.2017","woodrush",0
"VP.1.B.20.2015","grass",48
"VP.1.B.20.2015","herb",37
"VP.1.B.20.2015","horsetail",0
"VP.1.B.20.2015","moss",6
"VP.1.B.20.2015","rush",10
"VP.1.B.20.2015","sedge",9
"VP.1.B.20.2015","woodrush",2
"VP.1.B.35.2015","grass",50
"VP.1.B.35.2015","herb",36
"VP.1.B.35.2015","horsetail",0
"VP.1.B.35.2015","moss",10
"VP.1.B.35.2015","rush",19
"VP.1.B.35.2015","sedge",9
"VP.1.B.35.2015","woodrush",3
"VP.1.B.44.2017","grass",58
"VP.1.B.44.2017","herb",31
"VP.1.B.44.2017","horsetail",0
"VP.1.B.44.2017","moss",10
"VP.1.B.44.2017","rush",20
"VP.1.B.44.2017","sedge",16
"VP.1.B.44.2017","woodrush",0
"VP.1.B.51.2016","grass",30
"VP.1.B.51.2016","herb",51
"VP.1.B.51.2016","horsetail",0
"VP.1.B.51.2016","moss",0
"VP.1.B.51.2016","rush",42
"VP.1.B.51.2016","sedge",32
"VP.1.B.51.2016","woodrush",1
"VP.1.B.54.2016","grass",57
"VP.1.B.54.2016","herb",37
"VP.1.B.54.2016","horsetail",0
"VP.1.B.54.2016","moss",0
"VP.1.B.54.2016","rush",16
"VP.1.B.54.2016","sedge",27
"VP.1.B.54.2016","woodrush",1
"VP.1.B.61.2016","grass",48
"VP.1.B.61.2016","herb",53
"VP.1.B.61.2016","horsetail",0
"VP.1.B.61.2016","moss",0
"VP.1.B.61.2016","rush",5
"VP.1.B.61.2016","sedge",27
"VP.1.B.61.2016","woodrush",0
"VP.1.B.85.2015","grass",33
"VP.1.B.85.2015","herb",51
"VP.1.B.85.2015","horsetail",0
"VP.1.B.85.2015","moss",7
"VP.1.B.85.2015","rush",17
"VP.1.B.85.2015","sedge",18
"VP.1.B.85.2015","woodrush",2
"VP.1.B.91.2017","grass",39
"VP.1.B.91.2017","herb",45
"VP.1.B.91.2017","horsetail",0
"VP.1.B.91.2017","moss",16
"VP.1.B.91.2017","rush",37
"VP.1.B.91.2017","sedge",5
"VP.1.B.91.2017","woodrush",0
"VP.1.C.11.2015","grass",49
"VP.1.C.11.2015","herb",41
"VP.1.C.11.2015","horsetail",0
"VP.1.C.11.2015","moss",6
"VP.1.C.11.2015","rush",8
"VP.1.C.11.2015","sedge",18
"VP.1.C.11.2015","woodrush",0
"VP.1.C.20.2016","grass",68
"VP.1.C.20.2016","herb",51
"VP.1.C.20.2016","horsetail",0
"VP.1.C.20.2016","moss",0
"VP.1.C.20.2016","rush",23
"VP.1.C.20.2016","sedge",21
"VP.1.C.20.2016","woodrush",1
"VP.1.C.35.2016","grass",35
"VP.1.C.35.2016","herb",12
"VP.1.C.35.2016","horsetail",0
"VP.1.C.35.2016","moss",0
"VP.1.C.35.2016","rush",8
"VP.1.C.35.2016","sedge",21
"VP.1.C.35.2016","woodrush",0
"VP.1.C.44.2015","grass",45
"VP.1.C.44.2015","herb",41
"VP.1.C.44.2015","horsetail",1
"VP.1.C.44.2015","moss",12
"VP.1.C.44.2015","rush",21
"VP.1.C.44.2015","sedge",15
"VP.1.C.44.2015","woodrush",0
"VP.1.C.51.2017","grass",62
"VP.1.C.51.2017","herb",39
"VP.1.C.51.2017","horsetail",0
"VP.1.C.51.2017","moss",10
"VP.1.C.51.2017","rush",45
"VP.1.C.51.2017","sedge",16
"VP.1.C.51.2017","woodrush",1
"VP.1.C.54.2017","grass",31
"VP.1.C.54.2017","herb",42
"VP.1.C.54.2017","horsetail",0
"VP.1.C.54.2017","moss",10
"VP.1.C.54.2017","rush",59
"VP.1.C.54.2017","sedge",21
"VP.1.C.54.2017","woodrush",1
"VP.1.C.61.2017","grass",38
"VP.1.C.61.2017","herb",30
"VP.1.C.61.2017","horsetail",0
"VP.1.C.61.2017","moss",10
"VP.1.C.61.2017","rush",7
"VP.1.C.61.2017","sedge",17
"VP.1.C.61.2017","woodrush",0
"VP.1.C.85.2016","grass",48
"VP.1.C.85.2016","herb",51
"VP.1.C.85.2016","horsetail",0
"VP.1.C.85.2016","moss",0
"VP.1.C.85.2016","rush",11
"VP.1.C.85.2016","sedge",24
"VP.1.C.85.2016","woodrush",0
"VP.1.C.91.2015","grass",32
"VP.1.C.91.2015","herb",31
"VP.1.C.91.2015","horsetail",0
"VP.1.C.91.2015","moss",7
"VP.1.C.91.2015","rush",16
"VP.1.C.91.2015","sedge",14
"VP.1.C.91.2015","woodrush",0
"VP.2.A.11.2016","grass",57
"VP.2.A.11.2016","herb",24
"VP.2.A.11.2016","horsetail",0
"VP.2.A.11.2016","moss",0
"VP.2.A.11.2016","rush",16
"VP.2.A.11.2016","sedge",11
"VP.2.A.11.2016","woodrush",1
"VP.2.A.24.2015","grass",30
"VP.2.A.24.2015","herb",28
"VP.2.A.24.2015","horsetail",0
"VP.2.A.24.2015","moss",0
"VP.2.A.24.2015","rush",12
"VP.2.A.24.2015","sedge",10
"VP.2.A.24.2015","woodrush",0
"VP.2.A.44.2016","grass",59
"VP.2.A.44.2016","herb",46
"VP.2.A.44.2016","horsetail",0
"VP.2.A.44.2016","moss",0
"VP.2.A.44.2016","rush",7
"VP.2.A.44.2016","sedge",13
"VP.2.A.44.2016","woodrush",1
"VP.2.A.53.2017","grass",43
"VP.2.A.53.2017","herb",33
"VP.2.A.53.2017","horsetail",0
"VP.2.A.53.2017","moss",10
"VP.2.A.53.2017","rush",16
"VP.2.A.53.2017","sedge",12
"VP.2.A.53.2017","woodrush",0
"VP.2.A.59.2017","grass",58
"VP.2.A.59.2017","herb",14
"VP.2.A.59.2017","horsetail",0
"VP.2.A.59.2017","moss",6
"VP.2.A.59.2017","rush",35
"VP.2.A.59.2017","sedge",19
"VP.2.A.59.2017","woodrush",1
"VP.2.A.6.2017","grass",44
"VP.2.A.6.2017","herb",20
"VP.2.A.6.2017","horsetail",0
"VP.2.A.6.2017","moss",6
"VP.2.A.6.2017","rush",12
"VP.2.A.6.2017","sedge",12
"VP.2.A.6.2017","woodrush",0
"VP.2.A.67.2015","grass",16
"VP.2.A.67.2015","herb",37
"VP.2.A.67.2015","horsetail",0
"VP.2.A.67.2015","moss",3
"VP.2.A.67.2015","rush",23
"VP.2.A.67.2015","sedge",13
"VP.2.A.67.2015","woodrush",0
"VP.2.A.9.2015","grass",28
"VP.2.A.9.2015","herb",36
"VP.2.A.9.2015","horsetail",3
"VP.2.A.9.2015","moss",13
"VP.2.A.9.2015","rush",23
"VP.2.A.9.2015","sedge",7
"VP.2.A.9.2015","woodrush",0
"VP.2.A.91.2016","grass",37
"VP.2.A.91.2016","herb",32
"VP.2.A.91.2016","horsetail",0
"VP.2.A.91.2016","moss",0
"VP.2.A.91.2016","rush",20
"VP.2.A.91.2016","sedge",7
"VP.2.A.91.2016","woodrush",0
"VP.2.B.15.2016","grass",43
"VP.2.B.15.2016","herb",52
"VP.2.B.15.2016","horsetail",0
"VP.2.B.15.2016","moss",0
"VP.2.B.15.2016","rush",28
"VP.2.B.15.2016","sedge",8
"VP.2.B.15.2016","woodrush",1
"VP.2.B.29.2017","grass",41
"VP.2.B.29.2017","herb",20
"VP.2.B.29.2017","horsetail",0
"VP.2.B.29.2017","moss",2
"VP.2.B.29.2017","rush",16
"VP.2.B.29.2017","sedge",15
"VP.2.B.29.2017","woodrush",0
"VP.2.B.35.2016","grass",43
"VP.2.B.35.2016","herb",33
"VP.2.B.35.2016","horsetail",0
"VP.2.B.35.2016","moss",0
"VP.2.B.35.2016","rush",35
"VP.2.B.35.2016","sedge",30
"VP.2.B.35.2016","woodrush",2
"VP.2.B.53.2015","grass",51
"VP.2.B.53.2015","herb",22
"VP.2.B.53.2015","horsetail",0
"VP.2.B.53.2015","moss",13
"VP.2.B.53.2015","rush",23
"VP.2.B.53.2015","sedge",21
"VP.2.B.53.2015","woodrush",1
"VP.2.B.59.2015","grass",54
"VP.2.B.59.2015","herb",31
"VP.2.B.59.2015","horsetail",0
"VP.2.B.59.2015","moss",2
"VP.2.B.59.2015","rush",22
"VP.2.B.59.2015","sedge",7
"VP.2.B.59.2015","woodrush",1
"VP.2.B.6.2015","grass",62
"VP.2.B.6.2015","herb",44
"VP.2.B.6.2015","horsetail",0
"VP.2.B.6.2015","moss",2
"VP.2.B.6.2015","rush",16
"VP.2.B.6.2015","sedge",16
"VP.2.B.6.2015","woodrush",1
"VP.2.B.71.2017","grass",17
"VP.2.B.71.2017","herb",23
"VP.2.B.71.2017","horsetail",0
"VP.2.B.71.2017","moss",4
"VP.2.B.71.2017","rush",38
"VP.2.B.71.2017","sedge",6
"VP.2.B.71.2017","woodrush",0
"VP.2.B.8.2016","grass",50
"VP.2.B.8.2016","herb",63
"VP.2.B.8.2016","horsetail",0
"VP.2.B.8.2016","moss",0
"VP.2.B.8.2016","rush",21
"VP.2.B.8.2016","sedge",2
"VP.2.B.8.2016","woodrush",0
"VP.2.B.80.2017","grass",60
"VP.2.B.80.2017","herb",32
"VP.2.B.80.2017","horsetail",0
"VP.2.B.80.2017","moss",0
"VP.2.B.80.2017","rush",35
"VP.2.B.80.2017","sedge",14
"VP.2.B.80.2017","woodrush",0
"VP.2.C.15.2017","grass",71
"VP.2.C.15.2017","herb",32
"VP.2.C.15.2017","horsetail",0
"VP.2.C.15.2017","moss",6
"VP.2.C.15.2017","rush",16
"VP.2.C.15.2017","sedge",24
"VP.2.C.15.2017","woodrush",0
"VP.2.C.29.2015","grass",22
"VP.2.C.29.2015","herb",37
"VP.2.C.29.2015","horsetail",0
"VP.2.C.29.2015","moss",13
"VP.2.C.29.2015","rush",28
"VP.2.C.29.2015","sedge",7
"VP.2.C.29.2015","woodrush",0
"VP.2.C.35.2017","grass",60
"VP.2.C.35.2017","herb",48
"VP.2.C.35.2017","horsetail",0
"VP.2.C.35.2017","moss",9
"VP.2.C.35.2017","rush",13
"VP.2.C.35.2017","sedge",4
"VP.2.C.35.2017","woodrush",2
"VP.2.C.53.2016","grass",47
"VP.2.C.53.2016","herb",33
"VP.2.C.53.2016","horsetail",0
"VP.2.C.53.2016","moss",0
"VP.2.C.53.2016","rush",17
"VP.2.C.53.2016","sedge",7
"VP.2.C.53.2016","woodrush",0
"VP.2.C.59.2016","grass",63
"VP.2.C.59.2016","herb",48
"VP.2.C.59.2016","horsetail",0
"VP.2.C.59.2016","moss",0
"VP.2.C.59.2016","rush",40
"VP.2.C.59.2016","sedge",2
"VP.2.C.59.2016","woodrush",0
"VP.2.C.6.2016","grass",52
"VP.2.C.6.2016","herb",29
"VP.2.C.6.2016","horsetail",0
"VP.2.C.6.2016","moss",0
"VP.2.C.6.2016","rush",32
"VP.2.C.6.2016","sedge",19
"VP.2.C.6.2016","woodrush",2
"VP.2.C.71.2015","grass",55
"VP.2.C.71.2015","herb",28
"VP.2.C.71.2015","horsetail",1
"VP.2.C.71.2015","moss",14
"VP.2.C.71.2015","rush",13
"VP.2.C.71.2015","sedge",15
"VP.2.C.71.2015","woodrush",0
"VP.2.C.8.2017","grass",27
"VP.2.C.8.2017","herb",31
"VP.2.C.8.2017","horsetail",0
"VP.2.C.8.2017","moss",8
"VP.2.C.8.2017","rush",15
"VP.2.C.8.2017","sedge",5
"VP.2.C.8.2017","woodrush",0
"VP.2.C.80.2015","grass",30
"VP.2.C.80.2015","herb",43
"VP.2.C.80.2015","horsetail",0
"VP.2.C.80.2015","moss",12
"VP.2.C.80.2015","rush",24
"VP.2.C.80.2015","sedge",27
"VP.2.C.80.2015","woodrush",0
"VP.3.A.3.2017","grass",38
"VP.3.A.3.2017","herb",23
"VP.3.A.3.2017","horsetail",0
"VP.3.A.3.2017","moss",8
"VP.3.A.3.2017","rush",12
"VP.3.A.3.2017","sedge",13
"VP.3.A.3.2017","woodrush",0
"VP.3.A.31.2015","grass",20
"VP.3.A.31.2015","herb",20
"VP.3.A.31.2015","horsetail",0
"VP.3.A.31.2015","moss",11
"VP.3.A.31.2015","rush",20
"VP.3.A.31.2015","sedge",6
"VP.3.A.31.2015","woodrush",0
"VP.3.A.47.2015","grass",20
"VP.3.A.47.2015","herb",50
"VP.3.A.47.2015","horsetail",0
"VP.3.A.47.2015","moss",8
"VP.3.A.47.2015","rush",12
"VP.3.A.47.2015","sedge",2
"VP.3.A.47.2015","woodrush",2
"VP.3.A.52.2016","grass",42
"VP.3.A.52.2016","herb",36
"VP.3.A.52.2016","horsetail",0
"VP.3.A.52.2016","moss",0
"VP.3.A.52.2016","rush",38
"VP.3.A.52.2016","sedge",23
"VP.3.A.52.2016","woodrush",0
"VP.3.A.7.2016","grass",67
"VP.3.A.7.2016","herb",32
"VP.3.A.7.2016","horsetail",0
"VP.3.A.7.2016","moss",0
"VP.3.A.7.2016","rush",35
"VP.3.A.7.2016","sedge",41
"VP.3.A.7.2016","woodrush",1
"VP.3.A.73.2017","grass",30
"VP.3.A.73.2017","herb",28
"VP.3.A.73.2017","horsetail",0
"VP.3.A.73.2017","moss",4
"VP.3.A.73.2017","rush",38
"VP.3.A.73.2017","sedge",19
"VP.3.A.73.2017","woodrush",0
"VP.3.A.74.2015","grass",2
"VP.3.A.74.2015","herb",16
"VP.3.A.74.2015","horsetail",0
"VP.3.A.74.2015","moss",13
"VP.3.A.74.2015","rush",11
"VP.3.A.74.2015","sedge",16
"VP.3.A.74.2015","woodrush",2
"VP.3.A.82.2016","grass",39
"VP.3.A.82.2016","herb",49
"VP.3.A.82.2016","horsetail",0
"VP.3.A.82.2016","moss",0
"VP.3.A.82.2016","rush",42
"VP.3.A.82.2016","sedge",29
"VP.3.A.82.2016","woodrush",1
"VP.3.A.88.2017","grass",46
"VP.3.A.88.2017","herb",23
"VP.3.A.88.2017","horsetail",0
"VP.3.A.88.2017","moss",6
"VP.3.A.88.2017","rush",28
"VP.3.A.88.2017","sedge",8
"VP.3.A.88.2017","woodrush",1
"VP.3.B.3.2015","grass",71
"VP.3.B.3.2015","herb",40
"VP.3.B.3.2015","horsetail",0
"VP.3.B.3.2015","moss",11
"VP.3.B.3.2015","rush",30
"VP.3.B.3.2015","sedge",15
"VP.3.B.3.2015","woodrush",1
"VP.3.B.31.2016","grass",38
"VP.3.B.31.2016","herb",16
"VP.3.B.31.2016","horsetail",0
"VP.3.B.31.2016","moss",0
"VP.3.B.31.2016","rush",19
"VP.3.B.31.2016","sedge",27
"VP.3.B.31.2016","woodrush",1
"VP.3.B.47.2016","grass",47
"VP.3.B.47.2016","herb",18
"VP.3.B.47.2016","horsetail",0
"VP.3.B.47.2016","moss",0
"VP.3.B.47.2016","rush",20
"VP.3.B.47.2016","sedge",27
"VP.3.B.47.2016","woodrush",4
"VP.3.B.52.2017","grass",16
"VP.3.B.52.2017","herb",37
"VP.3.B.52.2017","horsetail",0
"VP.3.B.52.2017","moss",12
"VP.3.B.52.2017","rush",28
"VP.3.B.52.2017","sedge",28
"VP.3.B.52.2017","woodrush",1
"VP.3.B.7.2017","grass",21
"VP.3.B.7.2017","herb",22
"VP.3.B.7.2017","horsetail",0
"VP.3.B.7.2017","moss",4
"VP.3.B.7.2017","rush",29
"VP.3.B.7.2017","sedge",1
"VP.3.B.7.2017","woodrush",0
"VP.3.B.73.2015","grass",50
"VP.3.B.73.2015","herb",32
"VP.3.B.73.2015","horsetail",0
"VP.3.B.73.2015","moss",8
"VP.3.B.73.2015","rush",23
"VP.3.B.73.2015","sedge",3
"VP.3.B.73.2015","woodrush",0
"VP.3.B.74.2016","grass",86
"VP.3.B.74.2016","herb",25
"VP.3.B.74.2016","horsetail",0
"VP.3.B.74.2016","moss",0
"VP.3.B.74.2016","rush",2
"VP.3.B.74.2016","sedge",33
"VP.3.B.74.2016","woodrush",0
"VP.3.B.82.2017","grass",57
"VP.3.B.82.2017","herb",19
"VP.3.B.82.2017","horsetail",0
"VP.3.B.82.2017","moss",12
"VP.3.B.82.2017","rush",28
"VP.3.B.82.2017","sedge",14
"VP.3.B.82.2017","woodrush",1
"VP.3.B.88.2015","grass",65
"VP.3.B.88.2015","herb",35
"VP.3.B.88.2015","horsetail",0
"VP.3.B.88.2015","moss",8
"VP.3.B.88.2015","rush",16
"VP.3.B.88.2015","sedge",3
"VP.3.B.88.2015","woodrush",1
"VP.3.C.3.2016","grass",60
"VP.3.C.3.2016","herb",21
"VP.3.C.3.2016","horsetail",0
"VP.3.C.3.2016","moss",0
"VP.3.C.3.2016","rush",9
"VP.3.C.3.2016","sedge",19
"VP.3.C.3.2016","woodrush",0
"VP.3.C.31.2017","grass",19
"VP.3.C.31.2017","herb",27
"VP.3.C.31.2017","horsetail",1
"VP.3.C.31.2017","moss",4
"VP.3.C.31.2017","rush",24
"VP.3.C.31.2017","sedge",5
"VP.3.C.31.2017","woodrush",0
"VP.3.C.47.2017","grass",38
"VP.3.C.47.2017","herb",36
"VP.3.C.47.2017","horsetail",0
"VP.3.C.47.2017","moss",4
"VP.3.C.47.2017","rush",29
"VP.3.C.47.2017","sedge",4
"VP.3.C.47.2017","woodrush",2
"VP.3.C.52.2015","grass",39
"VP.3.C.52.2015","herb",22
"VP.3.C.52.2015","horsetail",0
"VP.3.C.52.2015","moss",6
"VP.3.C.52.2015","rush",16
"VP.3.C.52.2015","sedge",11
"VP.3.C.52.2015","woodrush",1
"VP.3.C.7.2015","grass",42
"VP.3.C.7.2015","herb",44
"VP.3.C.7.2015","horsetail",0
"VP.3.C.7.2015","moss",9
"VP.3.C.7.2015","rush",23
"VP.3.C.7.2015","sedge",9
"VP.3.C.7.2015","woodrush",3
"VP.3.C.73.2016","grass",66
"VP.3.C.73.2016","herb",41
"VP.3.C.73.2016","horsetail",0
"VP.3.C.73.2016","moss",0
"VP.3.C.73.2016","rush",28
"VP.3.C.73.2016","sedge",14
"VP.3.C.73.2016","woodrush",0
"VP.3.C.74.2017","grass",77
"VP.3.C.74.2017","herb",37
"VP.3.C.74.2017","horsetail",0
"VP.3.C.74.2017","moss",2
"VP.3.C.74.2017","rush",20
"VP.3.C.74.2017","sedge",19
"VP.3.C.74.2017","woodrush",0
"VP.3.C.82.2015","grass",51
"VP.3.C.82.2015","herb",33
"VP.3.C.82.2015","horsetail",0
"VP.3.C.82.2015","moss",9
"VP.3.C.82.2015","rush",30
"VP.3.C.82.2015","sedge",27
"VP.3.C.82.2015","woodrush",1
"VP.3.C.88.2016","grass",54
"VP.3.C.88.2016","herb",26
"VP.3.C.88.2016","horsetail",0
"VP.3.C.88.2016","moss",0
"VP.3.C.88.2016","rush",28
"VP.3.C.88.2016","sedge",19
"VP.3.C.88.2016","woodrush",0
"VP.4.A.13.2015","grass",44
"VP.4.A.13.2015","herb",38
"VP.4.A.13.2015","horsetail",0
"VP.4.A.13.2015","moss",7
"VP.4.A.13.2015","rush",28
"VP.4.A.13.2015","sedge",15
"VP.4.A.13.2015","woodrush",1
"VP.4.A.19.2017","grass",36
"VP.4.A.19.2017","herb",30
"VP.4.A.19.2017","horsetail",0
"VP.4.A.19.2017","moss",2
"VP.4.A.19.2017","rush",28
"VP.4.A.19.2017","sedge",7
"VP.4.A.19.2017","woodrush",2
"VP.4.A.2.2017","grass",50
"VP.4.A.2.2017","herb",16
"VP.4.A.2.2017","horsetail",0
"VP.4.A.2.2017","moss",11
"VP.4.A.2.2017","rush",36
"VP.4.A.2.2017","sedge",16
"VP.4.A.2.2017","woodrush",0
"VP.4.A.38.2017","grass",38
"VP.4.A.38.2017","herb",28
"VP.4.A.38.2017","horsetail",0
"VP.4.A.38.2017","moss",2
"VP.4.A.38.2017","rush",12
"VP.4.A.38.2017","sedge",14
"VP.4.A.38.2017","woodrush",1
"VP.4.A.58.2016","grass",40
"VP.4.A.58.2016","herb",16
"VP.4.A.58.2016","horsetail",0
"VP.4.A.58.2016","moss",1
"VP.4.A.58.2016","rush",40
"VP.4.A.58.2016","sedge",29
"VP.4.A.58.2016","woodrush",0
"VP.4.A.65.2016","grass",46
"VP.4.A.65.2016","herb",14
"VP.4.A.65.2016","horsetail",0
"VP.4.A.65.2016","moss",4
"VP.4.A.65.2016","rush",12
"VP.4.A.65.2016","sedge",10
"VP.4.A.65.2016","woodrush",2
"VP.4.A.73.2016","grass",40
"VP.4.A.73.2016","herb",11
"VP.4.A.73.2016","horsetail",0
"VP.4.A.73.2016","moss",4
"VP.4.A.73.2016","rush",32
"VP.4.A.73.2016","sedge",10
"VP.4.A.73.2016","woodrush",1
"VP.4.A.84.2015","grass",37
"VP.4.A.84.2015","herb",33
"VP.4.A.84.2015","horsetail",0
"VP.4.A.84.2015","moss",4
"VP.4.A.84.2015","rush",38
"VP.4.A.84.2015","sedge",17
"VP.4.A.84.2015","woodrush",1
"VP.4.A.85.2015","grass",49
"VP.4.A.85.2015","herb",30
"VP.4.A.85.2015","horsetail",0
"VP.4.A.85.2015","moss",7
"VP.4.A.85.2015","rush",38
"VP.4.A.85.2015","sedge",21
"VP.4.A.85.2015","woodrush",1
"VP.4.B.19.2015","grass",45
"VP.4.B.19.2015","herb",35
"VP.4.B.19.2015","horsetail",0
"VP.4.B.19.2015","moss",8
"VP.4.B.19.2015","rush",0
"VP.4.B.19.2015","sedge",14
"VP.4.B.19.2015","woodrush",0
"VP.4.B.2.2015","grass",41
"VP.4.B.2.2015","herb",17
"VP.4.B.2.2015","horsetail",0
"VP.4.B.2.2015","moss",11
"VP.4.B.2.2015","rush",29
"VP.4.B.2.2015","sedge",3
"VP.4.B.2.2015","woodrush",0
"VP.4.B.24.2016","grass",42
"VP.4.B.24.2016","herb",57
"VP.4.B.24.2016","horsetail",0
"VP.4.B.24.2016","moss",0
"VP.4.B.24.2016","rush",46
"VP.4.B.24.2016","sedge",2
"VP.4.B.24.2016","woodrush",1
"VP.4.B.38.2015","grass",39
"VP.4.B.38.2015","herb",17
"VP.4.B.38.2015","horsetail",0
"VP.4.B.38.2015","moss",3
"VP.4.B.38.2015","rush",23
"VP.4.B.38.2015","sedge",18
"VP.4.B.38.2015","woodrush",0
"VP.4.B.58.2017","grass",20
"VP.4.B.58.2017","herb",35
"VP.4.B.58.2017","horsetail",0
"VP.4.B.58.2017","moss",2
"VP.4.B.58.2017","rush",35
"VP.4.B.58.2017","sedge",14
"VP.4.B.58.2017","woodrush",0
"VP.4.B.65.2017","grass",29
"VP.4.B.65.2017","herb",24
"VP.4.B.65.2017","horsetail",0
"VP.4.B.65.2017","moss",2
"VP.4.B.65.2017","rush",40
"VP.4.B.65.2017","sedge",16
"VP.4.B.65.2017","woodrush",0
"VP.4.B.67.2016","grass",51
"VP.4.B.67.2016","herb",45
"VP.4.B.67.2016","horsetail",0
"VP.4.B.67.2016","moss",0
"VP.4.B.67.2016","rush",20
"VP.4.B.67.2016","sedge",27
"VP.4.B.67.2016","woodrush",2
"VP.4.B.73.2017","grass",61
"VP.4.B.73.2017","herb",37
"VP.4.B.73.2017","horsetail",0
"VP.4.B.73.2017","moss",10
"VP.4.B.73.2017","rush",40
"VP.4.B.73.2017","sedge",23
"VP.4.B.73.2017","woodrush",0
"VP.4.B.9.2016","grass",56
"VP.4.B.9.2016","herb",43
"VP.4.B.9.2016","horsetail",0
"VP.4.B.9.2016","moss",0
"VP.4.B.9.2016","rush",40
